Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
419.0,THE WITNESS:, Yes.,Hermes,Civil,Trial,2023-02-26, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
420.0,,That's my understanding.,Hermes,Civil,Trial,2023-02-26,That's my understanding.,"['That', ""'s"", 'my', 'understanding', '.']",UNUSED,0.0,[],,,,,,
421.0,THE COURT:," So, going back to what is in your domain,    what the experts have chosen, so if the cutoff is 15 percent,   and you think that, well, even though this   if the study had   been done properly that would have been above the cutoff, but   you say it's not really as good as a higher figure, then why   doesn't that cut the other way?",Hermes,Civil,Trial,2023-02-26," So, going back to what is in your domain, what the experts have chosen, so if the cutoff is 15 percent, and you think that, well, even though this if the study had been done properly that would have been above the cutoff, but you say it's not really as good as a higher figure, then why doesn't that cut the other way?","['So', ',', 'going', 'back', 'to', 'what', 'is', 'in', 'your', 'domain', ',', 'what', 'the', 'experts', 'have', 'chosen', ',', 'so', 'if', 'the', 'cutoff', 'is', '15', 'percent', ',', 'and', 'you', 'think', 'that', ',', 'well', ',', 'even', 'though', 'this', 'if', 'the', 'study', 'had', 'been', 'done', 'properly', 'that', 'would', 'have', 'been', 'above', 'the', 'cutoff', ',', 'but', 'you', 'say', 'it', ""'s"", 'not', 'really', 'as', 'good', 'as', 'a', 'higher', 'figure', ',', 'then', 'why', 'does', ""n't"", 'that', 'cut', 'the', 'other', 'way', '?']",UNUSED,0.0,[],,,,,,
422.0,,"If it's 9 percent, as you   calculate, while that's below the cutoff, it is still some   confusion, not no confusion.",Hermes,Civil,Trial,2023-02-26,"If it's 9 percent, as you calculate, while that's below the cutoff, it is still some confusion, not no confusion.","['If', 'it', ""'s"", '9', 'percent', ',', 'as', 'you', 'calculate', ',', 'while', 'that', ""'s"", 'below', 'the', 'cutoff', ',', 'it', 'is', 'still', 'some', 'confusion', ',', 'not', 'no', 'confusion', '.']",UNUSED,0.0,[],,,,,,
423.0,,True?,Hermes,Civil,Trial,2023-02-26,True?,"['True', '?']",UNUSED,0.0,[],,,,,,
424.0,THE WITNESS:," Well, my understanding is that courts   and experts have taken the position that every survey has some   noise in it.",Hermes,Civil,Trial,2023-02-26," Well, my understanding is that courts and experts have taken the position that every survey has some noise in it.","['Well', ',', 'my', 'understanding', 'is', 'that', 'courts', 'and', 'experts', 'have', 'taken', 'the', 'position', 'that', 'every', 'survey', 'has', 'some', 'noise', 'in', 'it', '.']",UNUSED,0.0,[],,,,,,
425.0,,And so you are unlikely to get zero purely   because of noise.,Hermes,Civil,Trial,2023-02-26,And so you are unlikely to get zero purely because of noise.,"['And', 'so', 'you', 'are', 'unlikely', 'to', 'get', 'zero', 'purely', 'because', 'of', 'noise', '.']",UNUSED,0.0,[],,,,,,
426.0,,So a 9 percent figure actually could   effectively be zero because it's so small it could just be the   product of noise.,Hermes,Civil,Trial,2023-02-26,So a 9 percent figure actually could effectively be zero because it's so small it could just be the product of noise.,"['So', 'a', '9', 'percent', 'figure', 'actually', 'could', 'effectively', 'be', 'zero', 'because', 'it', ""'s"", 'so', 'small', 'it', 'could', 'just', 'be', 'the', 'product', 'of', 'noise', '.']",UNUSED,0.0,[],,,,,,
427.0,THE COURT:," But in this case, you very helpfully   undertook to look at the actual responses so the impact of   noise was minimized under your analysis because you got more   deeply into the data.",Hermes,Civil,Trial,2023-02-26," But in this case, you very helpfully undertook to look at the actual responses so the impact of noise was minimized under your analysis because you got more deeply into the data.","['But', 'in', 'this', 'case', ',', 'you', 'very', 'helpfully', 'undertook', 'to', 'look', 'at', 'the', 'actual', 'responses', 'so', 'the', 'impact', 'of', 'noise', 'was', 'minimized', 'under', 'your', 'analysis', 'because', 'you', 'got', 'more', 'deeply', 'into', 'the', 'data', '.']",UNUSED,0.0,[],,,,,,
428.0,,Yes?,Hermes,Civil,Trial,2023-02-26,Yes?,"['Yes', '?']",UNUSED,0.0,[],,,,,,
429.0,THE WITNESS:, That's fair to say.,Hermes,Civil,Trial,2023-02-26, That's fair to say.,"['That', ""'s"", 'fair', 'to', 'say', '.']",UNUSED,0.0,[],,,,,,
430.0,THE COURT:, Okay.,Hermes,Civil,Trial,2023-02-26, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
431.0,,"Go ahead, counsel.",Hermes,Civil,Trial,2023-02-26,"Go ahead, counsel.","['Go', 'ahead', ',', 'counsel', '.']",UNUSED,0.0,[],,,,,,
432.0,Q:," Good morning, Dr. Neal.",Hermes,Civil,Trial,2023-02-26," Good morning, Dr. Neal.","['Good', 'morning', ',', 'Dr.', 'Neal', '.']",UNUSED,0.0,[],,,,,,
433.0,A:, Nice to see you again.,Hermes,Civil,Trial,2023-02-26, Nice to see you again.,"['Nice', 'to', 'see', 'you', 'again', '.']",UNUSED,0.0,[],,,,,,
434.0,Q:, Nice to see you.,Hermes,Civil,Trial,2023-02-26, Nice to see you.,"['Nice', 'to', 'see', 'you', '.']",UNUSED,0.0,[],,,,,,
435.0,,I last saw you on Zoom a world away.,Hermes,Civil,Trial,2023-02-26,I last saw you on Zoom a world away.,"['I', 'last', 'saw', 'you', 'on', 'Zoom', 'a', 'world', 'away', '.']",UNUSED,0.0,[],,,,,,
436.0,A:, Yes.,Hermes,Civil,Trial,2023-02-26, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
437.0,Q:," So, to be clear, you did not conduct any survey in this   case?",Hermes,Civil,Trial,2023-02-26," So, to be clear, you did not conduct any survey in this case?","['So', ',', 'to', 'be', 'clear', ',', 'you', 'did', 'not', 'conduct', 'any', 'survey', 'in', 'this', 'case', '?']",UNUSED,0.0,[],,,,,,
438.0,A:, That's correct.,Hermes,Civil,Trial,2023-02-26, That's correct.,"['That', ""'s"", 'correct', '.']",UNUSED,0.0,[],,,,,,
439.0,,I did not.,Hermes,Civil,Trial,2023-02-26,I did not.,"['I', 'did', 'not', '.']",UNUSED,0.0,[],,,,,,
440.0,Q:, But you have conducted surveys in the past for others who   were sued for trademark infringement?,Hermes,Civil,Trial,2023-02-26, But you have conducted surveys in the past for others who were sued for trademark infringement?,"['But', 'you', 'have', 'conducted', 'surveys', 'in', 'the', 'past', 'for', 'others', 'who', 'were', 'sued', 'for', 'trademark', 'infringement', '?']",UNUSED,0.0,[],,,,,,
441.0,A:, I have.,Hermes,Civil,Trial,2023-02-26, I have.,"['I', 'have', '.']",UNUSED,0.0,[],,,,,,
442.0,,There wasn't the budget here to do it.,Hermes,Civil,Trial,2023-02-26,There wasn't the budget here to do it.,"['There', 'was', ""n't"", 'the', 'budget', 'here', 'to', 'do', 'it', '.']",UNUSED,0.0,[],,,,,,
443.0,,It is my   understanding Mr. Rothschild couldn't afford it.,Hermes,Civil,Trial,2023-02-26,It is my understanding Mr. Rothschild couldn't afford it.,"['It', 'is', 'my', 'understanding', 'Mr.', 'Rothschild', 'could', ""n't"", 'afford', 'it', '.']",UNUSED,0.0,[],,,,,,
444.0,,Otherwise   perhaps I would have.,Hermes,Civil,Trial,2023-02-26,Otherwise perhaps I would have.,"['Otherwise', 'perhaps', 'I', 'would', 'have', '.']",UNUSED,0.0,[],,,,,,
445.0,MS. WILCOX:," Move to strike, your Honor.",Hermes,Civil,Trial,2023-02-26," Move to strike, your Honor.","['Move', 'to', 'strike', ',', 'your', 'Honor', '.']",UNUSED,0.0,[],,,,,,
446.0,THE COURT:, Sustained.,Hermes,Civil,Trial,2023-02-26, Sustained.,"['Sustained', '.']",UNUSED,0.0,[],,,,,,
447.0,Q:," You were retained on August 4, 2022, by the Lex Lumina law   firm, represented here by Rhett Millsaps and Chris Sprigman.",Hermes,Civil,Trial,2023-02-26," You were retained on August 4, 2022, by the Lex Lumina law firm, represented here by Rhett Millsaps and Chris Sprigman.","['You', 'were', 'retained', 'on', 'August', '4', ',', '2022', ',', 'by', 'the', 'Lex', 'Lumina', 'law', 'firm', ',', 'represented', 'here', 'by', 'Rhett', 'Millsaps', 'and', 'Chris', 'Sprigman', '.']",UNUSED,1.0,"[{'text': 'August 4, 2022', 'score': 0.76, 'start_pos': 22, 'end_pos': 36}]",,,,,,
448.0,A:, I think that's correct.,Hermes,Civil,Trial,2023-02-26, I think that's correct.,"['I', 'think', 'that', ""'s"", 'correct', '.']",UNUSED,0.0,[],,,,,,
449.0,Q:," You issued your rebuttal report seven days later, and you   agreed in advance that that would cost $21,000 no matter what   you did with it?",Hermes,Civil,Trial,2023-02-26," You issued your rebuttal report seven days later, and you agreed in advance that that would cost $21,000 no matter what you did with it?","['You', 'issued', 'your', 'rebuttal', 'report', 'seven', 'days', 'later', ',', 'and', 'you', 'agreed', 'in', 'advance', 'that', 'that', 'would', 'cost', '$', '21,000', 'no', 'matter', 'what', 'you', 'did', 'with', 'it', '?']",UNUSED,1.0,"[{'text': 'seven days later', 'score': 0.817, 'start_pos': 33, 'end_pos': 49}]",,,,,,
450.0,A:, I wouldn't characterize it quite like that.,Hermes,Civil,Trial,2023-02-26, I wouldn't characterize it quite like that.,"['I', 'would', ""n't"", 'characterize', 'it', 'quite', 'like', 'that', '.']",UNUSED,0.0,[],,,,,,
451.0,,"I think that's  the estimate I provided, and that is indeed what I billed.",Hermes,Civil,Trial,2023-02-26,"I think that's the estimate I provided, and that is indeed what I billed.","['I', 'think', 'that', ""'s"", 'the', 'estimate', 'I', 'provided', ',', 'and', 'that', 'is', 'indeed', 'what', 'I', 'billed', '.']",UNUSED,0.0,[],,,,,,
452.0,Q:, And were you paid for that?,Hermes,Civil,Trial,2023-02-26, And were you paid for that?,"['And', 'were', 'you', 'paid', 'for', 'that', '?']",UNUSED,0.0,[],,,,,,
453.0,A:, Yes.,Hermes,Civil,Trial,2023-02-26, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
454.0,Q:," Then you billed another $9,000 to Lex Lumina?",Hermes,Civil,Trial,2023-02-26," Then you billed another $9,000 to Lex Lumina?","['Then', 'you', 'billed', 'another', '$', '9,000', 'to', 'Lex', 'Lumina', '?']",UNUSED,0.0,[],,,,,,
455.0,A:," For the deposition, correct.",Hermes,Civil,Trial,2023-02-26," For the deposition, correct.","['For', 'the', 'deposition', ',', 'correct', '.']",UNUSED,0.0,[],,,,,,
456.0,Q:, Were you paid for that?,Hermes,Civil,Trial,2023-02-26, Were you paid for that?,"['Were', 'you', 'paid', 'for', 'that', '?']",UNUSED,0.0,[],,,,,,
457.0,A:," Yes, I was.",Hermes,Civil,Trial,2023-02-26," Yes, I was.","['Yes', ',', 'I', 'was', '.']",UNUSED,0.0,[],,,,,,
458.0,Q:," What about Mr. Rothschild's other law firm, Paris St.   Laurent & Wechsler?",Hermes,Civil,Trial,2023-02-26," What about Mr. Rothschild's other law firm, Paris St. Laurent & Wechsler?","['What', 'about', 'Mr.', 'Rothschild', ""'s"", 'other', 'law', 'firm', ',', 'Paris', 'St.', 'Laurent', '&', 'Wechsler', '?']",UNUSED,0.0,[],,,,,,
459.0,,Have you sent any bills to them?,Hermes,Civil,Trial,2023-02-26,Have you sent any bills to them?,"['Have', 'you', 'sent', 'any', 'bills', 'to', 'them', '?']",UNUSED,0.0,[],,,,,,
460.0,A:," No, I have not.",Hermes,Civil,Trial,2023-02-26," No, I have not.","['No', ',', 'I', 'have', 'not', '.']",UNUSED,0.0,[],,,,,,
461.0,Q:," When you are testifying like here today at trial, what are   you being paid?",Hermes,Civil,Trial,2023-02-26," When you are testifying like here today at trial, what are you being paid?","['When', 'you', 'are', 'testifying', 'like', 'here', 'today', 'at', 'trial', ',', 'what', 'are', 'you', 'being', 'paid', '?']",UNUSED,1.0,"[{'text': 'today', 'score': 0.78, 'start_pos': 35, 'end_pos': 40}]",,,,,,
462.0,A:," Well, my day rate is normally $4,000 for a trial, but if I   am on the stand for not a long period of time, I sometimes   charge less.",Hermes,Civil,Trial,2023-02-26," Well, my day rate is normally $4,000 for a trial, but if I am on the stand for not a long period of time, I sometimes charge less.","['Well', ',', 'my', 'day', 'rate', 'is', 'normally', '$', '4,000', 'for', 'a', 'trial', ',', 'but', 'if', 'I', 'am', 'on', 'the', 'stand', 'for', 'not', 'a', 'long', 'period', 'of', 'time', ',', 'I', 'sometimes', 'charge', 'less', '.']",UNUSED,0.0,[],,,,,,
463.0,Q:, What are you charging now?,Hermes,Civil,Trial,2023-02-26, What are you charging now?,"['What', 'are', 'you', 'charging', 'now', '?']",UNUSED,0.0,[],,,,,,
464.0,A:, It depends.,Hermes,Civil,Trial,2023-02-26, It depends.,"['It', 'depends', '.']",UNUSED,0.0,[],,,,,,
465.0,THE COURT:, I think what he's indicated is it depends   on how long your cross-examination is.,Hermes,Civil,Trial,2023-02-26, I think what he's indicated is it depends on how long your cross-examination is.,"['I', 'think', 'what', 'he', ""'s"", 'indicated', 'is', 'it', 'depends', 'on', 'how', 'long', 'your', 'cross-examination', 'is', '.']",UNUSED,0.0,[],,,,,,
466.0,A:," If you could drag it out as long as possible, that would be   great.",Hermes,Civil,Trial,2023-02-26," If you could drag it out as long as possible, that would be great.","['If', 'you', 'could', 'drag', 'it', 'out', 'as', 'long', 'as', 'possible', ',', 'that', 'would', 'be', 'great', '.']",UNUSED,0.0,[],,,,,,
467.0,Q:," I would love to, but we won't in the interest of time.",Hermes,Civil,Trial,2023-02-26," I would love to, but we won't in the interest of time.","['I', 'would', 'love', 'to', ',', 'but', 'we', 'wo', ""n't"", 'in', 'the', 'interest', 'of', 'time', '.']",UNUSED,0.0,[],,,,,,
468.0,,So you testified there are not a lot of people who are   buying high-end NFTs.,Hermes,Civil,Trial,2023-02-26,So you testified there are not a lot of people who are buying high-end NFTs.,"['So', 'you', 'testified', 'there', 'are', 'not', 'a', 'lot', 'of', 'people', 'who', 'are', 'buying', 'high-end', 'NFTs', '.']",UNUSED,0.0,[],,,,,,
469.0,,Did I hear you correctly?,Hermes,Civil,Trial,2023-02-26,Did I hear you correctly?,"['Did', 'I', 'hear', 'you', 'correctly', '?']",UNUSED,0.0,[],,,,,,
470.0,A:," I indicated that it is a difficult sample to recruit for   compared to what you commonly do in trademark surveys, you   know, where it might be people who buy detergents or people   buying a car.",Hermes,Civil,Trial,2023-02-26," I indicated that it is a difficult sample to recruit for compared to what you commonly do in trademark surveys, you know, where it might be people who buy detergents or people buying a car.","['I', 'indicated', 'that', 'it', 'is', 'a', 'difficult', 'sample', 'to', 'recruit', 'for', 'compared', 'to', 'what', 'you', 'commonly', 'do', 'in', 'trademark', 'surveys', ',', 'you', 'know', ',', 'where', 'it', 'might', 'be', 'people', 'who', 'buy', 'detergents', 'or', 'people', 'buying', 'a', 'car', '.']",UNUSED,0.0,[],,,,,,
471.0,Q:, Have you ever attempted your own survey of NFT purchasers?,Hermes,Civil,Trial,2023-02-26, Have you ever attempted your own survey of NFT purchasers?,"['Have', 'you', 'ever', 'attempted', 'your', 'own', 'survey', 'of', 'NFT', 'purchasers', '?']",UNUSED,0.0,[],,,,,,
472.0,A:, I have not.,Hermes,Civil,Trial,2023-02-26, I have not.,"['I', 'have', 'not', '.']",UNUSED,0.0,[],,,,,,
473.0,A:," Actually, let me correct that.",Hermes,Civil,Trial,2023-02-26," Actually, let me correct that.","['Actually', ',', 'let', 'me', 'correct', 'that', '.']",UNUSED,0.0,[],,,,,,
474.0,Q:, Okay.,Hermes,Civil,Trial,2023-02-26, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
475.0,A:, Sorry.,Hermes,Civil,Trial,2023-02-26, Sorry.,"['Sorry', '.']",UNUSED,0.0,[],,,,,,
476.0,,"Without disclosing any confidential engagements, I   have embarked on some research projects along that line.",Hermes,Civil,Trial,2023-02-26,"Without disclosing any confidential engagements, I have embarked on some research projects along that line.","['Without', 'disclosing', 'any', 'confidential', 'engagements', ',', 'I', 'have', 'embarked', 'on', 'some', 'research', 'projects', 'along', 'that', 'line', '.']",UNUSED,0.0,[],,,,,,
477.0,Q:, Have you looked at the range of prices that NFT purchasers   paid in this case for MetaBirkins NFTs?,Hermes,Civil,Trial,2023-02-26, Have you looked at the range of prices that NFT purchasers paid in this case for MetaBirkins NFTs?,"['Have', 'you', 'looked', 'at', 'the', 'range', 'of', 'prices', 'that', 'NFT', 'purchasers', 'paid', 'in', 'this', 'case', 'for', 'MetaBirkins', 'NFTs', '?']",UNUSED,0.0,[],,,,,,
478.0,A:, I have certainly looked at the NFT website.,Hermes,Civil,Trial,2023-02-26, I have certainly looked at the NFT website.,"['I', 'have', 'certainly', 'looked', 'at', 'the', 'NFT', 'website', '.']",UNUSED,0.0,[],,,,,,
479.0,,I don't   remember analyzing the price range.,Hermes,Civil,Trial,2023-02-26,I don't remember analyzing the price range.,"['I', 'do', ""n't"", 'remember', 'analyzing', 'the', 'price', 'range', '.']",UNUSED,0.0,[],,,,,,
480.0,Q:, So you are not aware that the original minters who   purchased the first MetaBirkins NFTs paid around $450 for each?,Hermes,Civil,Trial,2023-02-26, So you are not aware that the original minters who purchased the first MetaBirkins NFTs paid around $450 for each?,"['So', 'you', 'are', 'not', 'aware', 'that', 'the', 'original', 'minters', 'who', 'purchased', 'the', 'first', 'MetaBirkins', 'NFTs', 'paid', 'around', '$', '450', 'for', 'each', '?']",UNUSED,0.0,[],,,,,,
481.0,A:," No, I didn't know that.",Hermes,Civil,Trial,2023-02-26," No, I didn't know that.","['No', ',', 'I', 'did', ""n't"", 'know', 'that', '.']",UNUSED,0.0,[],,,,,,
482.0,Q:, And that was in the cryptocurrency Ethereum.,Hermes,Civil,Trial,2023-02-26, And that was in the cryptocurrency Ethereum.,"['And', 'that', 'was', 'in', 'the', 'cryptocurrency', 'Ethereum', '.']",UNUSED,0.0,[],,,,,,
483.0,,Are you   familiar with that?,Hermes,Civil,Trial,2023-02-26,Are you familiar with that?,"['Are', 'you', 'familiar', 'with', 'that', '?']",UNUSED,0.0,[],,,,,,
484.0,A:, I am familiar with that.,Hermes,Civil,Trial,2023-02-26, I am familiar with that.,"['I', 'am', 'familiar', 'with', 'that', '.']",UNUSED,0.0,[],,,,,,
485.0,Q:, And that cryptocurrency has varied and fluctuated widely in   what it translates into in U.S. dollars?,Hermes,Civil,Trial,2023-02-26, And that cryptocurrency has varied and fluctuated widely in what it translates into in U.S. dollars?,"['And', 'that', 'cryptocurrency', 'has', 'varied', 'and', 'fluctuated', 'widely', 'in', 'what', 'it', 'translates', 'into', 'in', 'U.S.', 'dollars', '?']",UNUSED,0.0,[],,,,,,
486.0,A:, I am aware of that.,Hermes,Civil,Trial,2023-02-26, I am aware of that.,"['I', 'am', 'aware', 'of', 'that', '.']",UNUSED,0.0,[],,,,,,
487.0,Q:," You agree that Dr. Isaacson chose the proper survey format   in this case, correct?",Hermes,Civil,Trial,2023-02-26," You agree that Dr. Isaacson chose the proper survey format in this case, correct?","['You', 'agree', 'that', 'Dr.', 'Isaacson', 'chose', 'the', 'proper', 'survey', 'format', 'in', 'this', 'case', ',', 'correct', '?']",UNUSED,0.0,[],,,,,,
488.0,A:," He chose the proper survey format, but he didn't implement   it properly.",Hermes,Civil,Trial,2023-02-26," He chose the proper survey format, but he didn't implement it properly.","['He', 'chose', 'the', 'proper', 'survey', 'format', ',', 'but', 'he', 'did', ""n't"", 'implement', 'it', 'properly', '.']",UNUSED,0.0,[],,,,,,
489.0,Q:, I only asked you if he chose it.,Hermes,Civil,Trial,2023-02-26, I only asked you if he chose it.,"['I', 'only', 'asked', 'you', 'if', 'he', 'chose', 'it', '.']",UNUSED,0.0,[],,,,,,
490.0,,Could you please answer   the question.,Hermes,Civil,Trial,2023-02-26,Could you please answer the question.,"['Could', 'you', 'please', 'answer', 'the', 'question', '.']",UNUSED,0.0,[],,,,,,
491.0,THE COURT:," No, he answered the question fairly.",Hermes,Civil,Trial,2023-02-26," No, he answered the question fairly.","['No', ',', 'he', 'answered', 'the', 'question', 'fairly', '.']",UNUSED,0.0,[],,,,,,
492.0,,Go ahead.,Hermes,Civil,Trial,2023-02-26,Go ahead.,"['Go', 'ahead', '.']",UNUSED,0.0,[],,,,,,
493.0,,Put another question.,Hermes,Civil,Trial,2023-02-26,Put another question.,"['Put', 'another', 'question', '.']",UNUSED,0.0,[],,,,,,
494.0,Q:," You claim if someone asks a question in the very first   question, for example, No.",Hermes,Civil,Trial,2023-02-26," You claim if someone asks a question in the very first question, for example, No.","['You', 'claim', 'if', 'someone', 'asks', 'a', 'question', 'in', 'the', 'very', 'first', 'question', ',', 'for', 'example', ',', 'No', '.']",UNUSED,0.0,[],,,,,,
495.0,,"1, and it demonstrates they were   confused that you are going to start subtracting that   respondent as being counted as confused if you determine later   in other questions that you don't like their answers?",Hermes,Civil,Trial,2023-02-26,"1, and it demonstrates they were confused that you are going to start subtracting that respondent as being counted as confused if you determine later in other questions that you don't like their answers?","['1', ',', 'and', 'it', 'demonstrates', 'they', 'were', 'confused', 'that', 'you', 'are', 'going', 'to', 'start', 'subtracting', 'that', 'respondent', 'as', 'being', 'counted', 'as', 'confused', 'if', 'you', 'determine', 'later', 'in', 'other', 'questions', 'that', 'you', 'do', ""n't"", 'like', 'their', 'answers', '?']",UNUSED,0.0,[],,,,,,
496.0,MR. MILLSAPS:, Objection.,Hermes,Civil,Trial,2023-02-26, Objection.,"['Objection', '.']",UNUSED,0.0,[],,,,,,
497.0,THE COURT:, I think the question is somewhat   confusing.,Hermes,Civil,Trial,2023-02-26, I think the question is somewhat confusing.,"['I', 'think', 'the', 'question', 'is', 'somewhat', 'confusing', '.']",UNUSED,0.0,[],,,,,,
498.0,MS. WILCOX:, We don't want that.,Hermes,Civil,Trial,2023-02-26, We don't want that.,"['We', 'do', ""n't"", 'want', 'that', '.']",UNUSED,0.0,[],,,,,,
499.0,THE COURT:, Put a new question.,Hermes,Civil,Trial,2023-02-26, Put a new question.,"['Put', 'a', 'new', 'question', '.']",UNUSED,0.0,[],,,,,,
500.0,Q:, So let's go back.,Hermes,Civil,Trial,2023-02-26, So let's go back.,"['So', 'let', ""'s"", 'go', 'back', '.']",UNUSED,0.0,[],,,,,,
501.0,,"In fact, this might be more helpful.",Hermes,Civil,Trial,2023-02-26,"In fact, this might be more helpful.","['In', 'fact', ',', 'this', 'might', 'be', 'more', 'helpful', '.']",UNUSED,0.0,[],,,,,,
502.0,,"The respondents were looking at the metabirkins.com   web page when they were looking at the test, not the control,   but the test.",Hermes,Civil,Trial,2023-02-26,"The respondents were looking at the metabirkins.com web page when they were looking at the test, not the control, but the test.","['The', 'respondents', 'were', 'looking', 'at', 'the', 'metabirkins.com', 'web', 'page', 'when', 'they', 'were', 'looking', 'at', 'the', 'test', ',', 'not', 'the', 'control', ',', 'but', 'the', 'test', '.']",UNUSED,0.0,[],,,,,,
503.0,,Is that your understanding?,Hermes,Civil,Trial,2023-02-26,Is that your understanding?,"['Is', 'that', 'your', 'understanding', '?']",UNUSED,0.0,[],,,,,,
504.0,A:, Correct.,Hermes,Civil,Trial,2023-02-26, Correct.,"['Correct', '.']",UNUSED,0.0,[],,,,,,
505.0,Q:," And then they were asked a series of questions about who   they thought would be responsible for putting out the items   shown, is that correct?",Hermes,Civil,Trial,2023-02-26," And then they were asked a series of questions about who they thought would be responsible for putting out the items shown, is that correct?","['And', 'then', 'they', 'were', 'asked', 'a', 'series', 'of', 'questions', 'about', 'who', 'they', 'thought', 'would', 'be', 'responsible', 'for', 'putting', 'out', 'the', 'items', 'shown', ',', 'is', 'that', 'correct', '?']",UNUSED,0.0,[],,,,,,
506.0,A:, Yes.,Hermes,Civil,Trial,2023-02-26, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
507.0,Q:, And whether they thought the items might be sponsored or   approved by someone as well?,Hermes,Civil,Trial,2023-02-26, And whether they thought the items might be sponsored or approved by someone as well?,"['And', 'whether', 'they', 'thought', 'the', 'items', 'might', 'be', 'sponsored', 'or', 'approved', 'by', 'someone', 'as', 'well', '?']",UNUSED,0.0,[],,,,,,
508.0,A:, Correct.,Hermes,Civil,Trial,2023-02-26, Correct.,"['Correct', '.']",UNUSED,0.0,[],,,,,,
509.0,Q:," And so you decided to look at the verbatims, as they're   called, the actual words each person said in response to each   question, is that right?",Hermes,Civil,Trial,2023-02-26," And so you decided to look at the verbatims, as they're called, the actual words each person said in response to each question, is that right?","['And', 'so', 'you', 'decided', 'to', 'look', 'at', 'the', 'verbatims', ',', 'as', 'they', ""'re"", 'called', ',', 'the', 'actual', 'words', 'each', 'person', 'said', 'in', 'response', 'to', 'each', 'question', ',', 'is', 'that', 'right', '?']",UNUSED,0.0,[],,,,,,
510.0,A:, Yes.,Hermes,Civil,Trial,2023-02-26, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
511.0,Q:, And then you applied your own judgment as to whether or not   you thought they were confused?,Hermes,Civil,Trial,2023-02-26, And then you applied your own judgment as to whether or not you thought they were confused?,"['And', 'then', 'you', 'applied', 'your', 'own', 'judgment', 'as', 'to', 'whether', 'or', 'not', 'you', 'thought', 'they', 'were', 'confused', '?']",UNUSED,0.0,[],,,,,,
512.0,A:," No, ma'am.",Hermes,Civil,Trial,2023-02-26," No, ma'am.","['No', ',', ""ma'am"", '.']",UNUSED,0.0,[],,,,,,
513.0,Q:, Who did the analysis then?,Hermes,Civil,Trial,2023-02-26, Who did the analysis then?,"['Who', 'did', 'the', 'analysis', 'then', '?']",UNUSED,0.0,[],,,,,,
514.0,A:, I did the analysis.,Hermes,Civil,Trial,2023-02-26, I did the analysis.,"['I', 'did', 'the', 'analysis', '.']",UNUSED,0.0,[],,,,,,
515.0,,But it was not my own judgment.,Hermes,Civil,Trial,2023-02-26,But it was not my own judgment.,"['But', 'it', 'was', 'not', 'my', 'own', 'judgment', '.']",UNUSED,0.0,[],,,,,,
516.0,,"I   applied the exact coding scheme developed in the survey in   1975, as clearly documented, and then I believe upheld at the   appeals level, which clearly describes the coding method to   address this problem of both parties using the same name.",Hermes,Civil,Trial,2023-02-26,"I applied the exact coding scheme developed in the survey in 1975, as clearly documented, and then I believe upheld at the appeals level, which clearly describes the coding method to address this problem of both parties using the same name.","['I', 'applied', 'the', 'exact', 'coding', 'scheme', 'developed', 'in', 'the', 'survey', 'in', '1975', ',', 'as', 'clearly', 'documented', ',', 'and', 'then', 'I', 'believe', 'upheld', 'at', 'the', 'appeals', 'level', ',', 'which', 'clearly', 'describes', 'the', 'coding', 'method', 'to', 'address', 'this', 'problem', 'of', 'both', 'parties', 'using', 'the', 'same', 'name', '.']",UNUSED,1.0,"[{'text': '1975', 'score': 1.0, 'start_pos': 65, 'end_pos': 69}]",,,,,,
517.0,,So   the coding method I used is identical to what is described in   the original survey.,Hermes,Civil,Trial,2023-02-26,So the coding method I used is identical to what is described in the original survey.,"['So', 'the', 'coding', 'method', 'I', 'used', 'is', 'identical', 'to', 'what', 'is', 'described', 'in', 'the', 'original', 'survey', '.']",UNUSED,0.0,[],,,,,,
518.0,,It was Dr. Isaacson who invented his own   method that deviated from that.,Hermes,Civil,Trial,2023-02-26,It was Dr. Isaacson who invented his own method that deviated from that.,"['It', 'was', 'Dr.', 'Isaacson', 'who', 'invented', 'his', 'own', 'method', 'that', 'deviated', 'from', 'that', '.']",UNUSED,0.0,[],,,,,,
