Unnamed: 0,Sentences,Creation_Date,Date
320236,Let me rephrase the question.,,
320237,The commercial tape does not have all of the aerobic exercise we saw on the exhibit?,,
320238,DR. HUIZENGA: That's correct.,,
320239,MR. KELBERG: But it does have at least one segment of each type of the activity?,,
320240,Is that a fair statement?,,
320241,DR. HUIZENGA: That is a fair statement.,,
320242,"MR. KELBERG: So you didn't feel misled, did you, by seeing what is actually more footage of Mr. Simpson than is provided in the commercial video, regarding his ability to perform these types of aerobic exercises?",,
320243,"DR. HUIZENGA: No, I did not.",,
320244,"MR. KELBERG: By the way, doctor, in looking at that video, did you see where Mr. Simpson, in some significant amounts, the boxing segments, for example, was able to fully extend his right and left arms?",,
320245,"DR. HUIZENGA: No, I did not see that.",,
320246,MR. KELBERG: Never saw that-- DR. HUIZENGA: In my-- MR. KELBERG: I'm sorry.,,
320247,DR. HUIZENGA: In my opinion in doing those boxes punches was relatively clear that the fixed flexion contractions were there and he was not able to fully extend his arm in any shot there.,,
320248,"MR. KELBERG: You saw him do push-ups, did you not?",,
320249,"DR. HUIZENGA: Yes, I did.",,
320250,"MR. KELBERG: And did you see, at least in some instances, where he was doing push-ups with both his left and right hands, palm to the surface of the floor?",,
320251,"DR. HUIZENGA: Yes, I did.",,
320252,"MR. KELBERG: And what is the angle that was required for him to do that and do a push-up as he was doing them, that is, a traditional push-up like the trainer at one point where the trainer was on his knees?",,
320253,What is the angle of flexion?,,
320254,"DR. HUIZENGA: A traditional push-up you will get right under your chest and you will go, you know, not all the way back ninety degrees necessarily, but you will come close.",,
320255,"What he would do is he would kind of manipulate--you could see him kind of stumble a little bit when he would get up and go down and he would get that left hand a little bit further out front so that he didn't have to bring that thing up to ninety degrees so would he do his push-ups with his hands out in front, so that that inability to bring back his hand, he could compensate for that when he did the push-ups.",,
320256,"MR. KELBERG: You--in fact, that would place more weight bearing on the hand in that position than if it were in the more traditional position closer to the chest, wouldn't it, sir?",,
320257,DR. HUIZENGA: Place weight where?,,
320258,"MR. KELBERG: Make it a more difficult procedure in placing his weight in going down and up, pushing down and up?",,
320259,He has got to exert more effort because he hasn't got his hands in the most opportune position physiologically; isn't that connect?,,
320260,DR. HUIZENGA: I agree with that.,,
320261,"MR. KELBERG: And he was able to do that, wasn't he?",,
320262,"DR. HUIZENGA: Yes, he was.",,
320263,MR. KELBERG: And he did it multiple times?,,
320264,"DR. HUIZENGA: Yes, he did.",,
320265,"MR. KELBERG: Now, doctor, my hypothetical on that video was all those shots were done in one day?",,
320266,"You remember that, don't you?",,
320267,"DR. HUIZENGA: Yes, I do.",,
320268,MR. KELBERG: And the breaks were maybe six minutes or seven minutes.,,
320269,Did you write down the time?,,
320270,"DR. HUIZENGA: Yes, I did.",,
320271,MR. KELBERG: Some of them were around six or seven minutes?,,
320272,"DR. HUIZENGA: Some of them were as long as from 16:27:32 to 16:41:06, so again, this is higher math, but that is 14 minutes, but some it looked like were six minutes, I will take your word for that.",,
320273,"MR. KELBERG: Well, no, don't take my word, doctor.",,
320274,"If you wrote down the time, you tell us the amount of time of breaks that you wrote down?",,
320275,DR. HUIZENGA: All right.,,
320276,"Now you are going to test my-- THE COURT: Counsel, this is a minor issue.",,
320277,MR. KELBERG: All right.,,
320278,I will move on.,,
320279,"MR. KELBERG: You talked about an adrenaline rush, doctor; is that correct?",,
320280,"DR. HUIZENGA: Yes, I did.",,
320281,MR. KELBERG: Have you heard of it referred to in terms of the fight or flight response?,,
320282,"DR. HUIZENGA: Yes, I have.",,
320283,"MR. KELBERG: And if Mr. Goldman was being attacked by a more powerful individual who had the element of surprise and approximately six-inch long knife at Mr. Goldman's throat, would you expect under those circumstances that Mr. Goldman's physiological response would be an adrenaline rush?",,
320284,"MR. SHAPIRO: Objection, assumes a fact not in evidence.",,
320285,THE COURT: Sustained.,,
320286,"MR. KELBERG: Doctor, would you agree that if a person is threatened with imminent great bodily harm that that is the kind of circumstance which can cause the adrenaline automatically to begin flowing?",,
320287,DR. HUIZENGA: I think that is a fair statement.,,
320288,"MR. KELBERG: And doctor, would you agree that the normal reaction of a human being facing danger is to run from the danger, if at all possible?",,
320289,"MR. SHAPIRO: Objection, shall beyond the scope of expertise.",,
320290,THE COURT: Sustained.,,
320291,"MR. KELBERG: Doctor, you have reviewed, in your training as a physician, basic physiology, have you not?",,
320292,"DR. HUIZENGA: Yes, I have.",,
320293,"MR. KELBERG: And in basic physiology they talk about the fight or flight response, don't they, sir?",,
320294,"DR. HUIZENGA: Yes, they do.",,
320295,"MR. KELBERG: And you learned that the normal human reaction physiologically to a threat of great bodily injury or death is to try and flee if possible, isn't that correct?",,
320296,"MR. SHAPIRO: Objection, beyond his expertise.",,
320297,THE COURT: Overruled.,,
320298,"MR. KELBERG: You may answer the question, doctor.",,
320299,DR. HUIZENGA: Your normal reaction is to try to protect yourself and save your life in whatever manner is possible.,,
320300,MR. KELBERG: And generally that is to flee if possible; isn't that correct?,,
320301,"MR. SHAPIRO: Objection, beyond his expertise.",,
320302,THE COURT: Sustained.,,
320303,"MR. KELBERG: Doctor, if Mr. Goldman had no place to go, he tried to flee and he is flailing his arms backwards in trying to get away from an attacker who is more powerful than he and he is stabbed multiple times with fatal stab wounds, would you agree that he would not have had the opportunity in such an attack that may have taken less than a minute-- MR. SHAPIRO: Objection.",,
320304,MR. KELBERG: --to flee?,,
320305,THE COURT: Sustained.,,
320306,"MR. KELBERG: Doctor, would you agree that the more rapid the assault, the threat of death or great bodily injury on the human being, the less time the person has to react, either by way of flight or by way of fight?",,
320307,"MR. SHAPIRO: Objection, speculation, compound.",,
320308,THE COURT: Sustained.,,
320309,"MR. KELBERG: Doctor, with respect to Mr. Simpson and a congenial football player, he didn't have to get angry or--I don't want to misquote the way the question was asked by Mr. Shapiro.",,
320310,"Would you expect that Mr. Simpson, when he is trying to break through linemen who may weight 300 pounds trying to tackle him, was probably not smiling as he did so?",,
320311,DR. HUIZENGA: I think that when you are breaking through 300-pound linemen you are in a zone.,,
320312,"You know, I don't know if he was smiling or had his tongue hanging out or what, but I don't--I can't answer that.",,
320313,"MR. KELBERG: And that zone is the harnessing of your energies to try and get a peak performance from your muscles to get you through and past, if possible, what is that impeding force of a 300-pound defensive tackle, right?",,
320314,"DR. HUIZENGA: I think the harnessing is occurring, but there are also many other factors in terms of talent level.",,
320315,"You know, if it was just a question of harnessing, you know, a lot of the rest of us would have a shot to play professional ball, so I think that is maybe only a minor component.",,
320316,MR. KELBERG: Would you agree that all players have to harness the energy?,,
320317,"THE COURT: Counsel, I think really the dynamics of professional sports is interesting-- MR. KELBERG: Your Honor, I get once again the Court's suggestion.",,
320318,THE COURT: All right.,,
320319,MR. KELBERG: May I have just a moment?,,
320320,THE COURT: You may.,,
320321,(Discussion held off the record between the Deputy District Attorneys.),,
320322,"MR. KELBERG: Doctor, one last area, and that is Mr. Shapiro asked you about any question that Mr. Simpson has arthritis and whether you changed your opinion after your examination.",,
320323,"And I want to ask the further question, is it still your opinion that there is nothing, from your findings of Mr. Simpson's physical condition on June 15th, 1994, which prevents him from murdering two human beings as you previously said he could do?",,
320324,"MR. SHAPIRO: Objection, asked and answered.",,
320325,THE COURT: Overruled.,,
320326,"DR. HUIZENGA: I believe that given the hypotheticals you've given me before in terms of someone that was in a fixed stationary position, does he have the strength to hold a knife, to wield a knife, I think the answer to that is yes.",,
320327,"MR. KELBERG: My question, though, was to repeat the question that you were initially asked that you said yes, he had the physical capability to murder two human beings, is that still your opinion?",,
320328,Yes or no?,,
320329,"MR. SHAPIRO: Objection, asked and answered, misstates the question.",,
320330,THE COURT: Overruled.,,
320331,"DR. HUIZENGA: Given a list of hypotheticals, I'm not so sure whether he has the full capabilities to handle two people at once who both are able to flee.",,
320332,If--if individuals were taken or the--I don't really feel like I'm qualified to give you an absolute answer.,,
320333,"He has some limitations which I've tried to describe, and I've said that he does have upper body strength and he has certain limitations of his movement, certain difficulties we see in the tape in terms of uncertainty getting off the ground and some slight stumbling motions.",,
320334,And we know at least on the 15th--on the 15th when I saw him he had two joints that were hurting him and affected his ability to walk perfectly.,,
320335,"I really can't--can't state more than that, but certainly, as I have said before, given your hypotheticals, there was no medical impediment to holding a knife or slashing someone's throat based on my evaluation of his strength and his upper body evaluation.",,
320336,"MR. KELBERG: Doctor, have you changed to this answer that you just gave from your previous answer, which was a direct yes, that he did have the physical capability to commit the murders because you realize that your earlier answer will hurt Mr. Simpson on the issue of his guilt or innocence in this case?",,
320337,THE COURT: Sustained.,,
320338,Sustained.,,
320339,"MR. KELBERG: I have nothing further, your Honor.",,
320340,THE COURT: Madam reporter.,,
320341,REPORTER OLSON: I'm fine.,,
320342,F URTHER REDIRECT EXAMINATION BY MR .,,
320343,S HAPIRO MR. SHAPIRO: Do you have patients to see this afternoon?,,
320344,DR. HUIZENGA: I hope so.,,
320345,MR. SHAPIRO: Nothing further.,,
320346,THE COURT: All right.,,
320347,"Doctor, thank you very much.",,
320348,You are excused.,,
320349,"MR. KELBERG: Your Honor, may I ask that the doctor not be excused.",,
320350,I don't paper the need to recall him in rebuttal.,,
320351,THE COURT: We know where to find him.,,
320352,MR. KELBERG: Okay.,,
320353,"THE COURT: Doctor, thanks a lot.",,
320354,All right.,,
320355,"Ladies and gentlemen, we are going to take our break for the noon hour.",,
320356,Please remember all of my admonitions to you.,,
320357,"Don't discuss the case among yourselves, don't form any opinions about the case, don't conduct any deliberations until the matter has been submitted to you, do not allow anybody to communicate with you with regard to the case.",,
320358,We will stand in recess.,,
320359,1:45,,
320360,All right.,,
320361,(At 12:22 P.M. the noon recess was taken until 1:45 P.M. of the same day.),,
320362,"LOS ANGELES, CALIFORNIA; TUESDAY, JULY 18, 1995 1:00 P.M. Department no.",,
320363,103 Hon.,,
320364,"Lance a. Ito, Judge APPEARANCES: (Appearances as heretofore noted.)",,
320365,"(Janet M. Moxham, CSR no.",,
320366,"4855, official reporter.)",,
320367,"(Christine M. Olson, CSR no.",,
320368,"2378, official reporter.)",,
320369,"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: All right.",,
320370,Back on the record in the Simpson matter.,,
320371,All parties are again present.,,
320372,"Counsel, did we have a chance to resolve any of those discovery and/or witness disclosure issues?",,
320373,MR. COCHRAN: I'm not sure.,,
320374,Dean Uelmen is here for us.,,
320375,"If the Court wants to allow us a couple minutes--I'm not sure--since we left at 12:20--but it might be wise--whatever your Honor wants to do--if you want to have those lawyers working on that step outside and have us continue on, we will be willing to do that, your Honor.",,
320376,THE COURT: Yes.,,
320377,All right.,,
320378,Do we have our next witness?,,
320379,MR. COCHRAN: Yes.,,
320380,Our next witness is present.,,
320381,THE COURT: All right.,,
320382,"MR. COCHRAN: By the time we break or get word, I'll give the Court a report.",,
320383,I don't know who's handling it for the People.,,
320384,THE COURT: All right.,,
320385,Let's have the jurors.,,
320386,"Who's our next witness, Mr. Cochran?",,
320387,MR. COCHRAN: Yes.,,
320388,THE COURT: Who is our next witness?,,
320389,"MR. COCHRAN: Juanita Moore, your Honor.",,
320390,"(The following proceedings were held in open court, in the presence of the jury:) THE COURT: Thank you, ladies and gentlemen.",,
320391,Please be seated.,,
320392,All right.,,
320393,Let the record reflect we've been rejoined by all the members of our jury panel.,,
320394,"Good afternoon, ladies and gentlemen.",,
320395,THE JURY: Good afternoon.,,
320396,THE COURT: And the Defense may call their next witness.,,
320397,MR. COCHRAN: Yes.,,
320398,"Thank you very kindly, your Honor.",,
320399,Our next witness will be Miss Juanita Moore.,,
320400,"Miss Moore, would you step forward, please.",,
320401,"Juanita Moore, called as a witness by the Defendant, was sworn and testified as follows: THE COURT: All right.",,
320402,"Miss Moore, would you stand right there, please, and face the clerk, Mrs. Robertson.",,
320403,"THE CLERK: You do solemnly swear that the testimony you may give in the cause now pending before this court shall be the truth, the whole truth, and nothing but the truth, so help you God?",,
320404,MS. MOORE: I do.,,
320405,THE CLERK: Please have a seat on the witness stand and state and spell your first and last names for the record.,,
320406,"MS. MOORE: My name is Juanita Moore, J-U-A-N-I-T-A, last name Moore, M-O-O-R-E.",,
320407,THE CLERK: Thank you.,,
320408,THE COURT: Mr. Cochran.,,
320409,"MR. COCHRAN: Thank you kindly, your Honor.",,
320410,"Good afternoon, ladies and gentlemen.",,
320411,THE JURY: Good afternoon.,,
320412,D IRECT EXAMINATION BY MR .,,
320413,"C OCHRAN MR. COCHRAN: Good afternoon, Miss Moore.",,
320414,How are you?,,
320415,MS. MOORE: I'm pretty good.,,
320416,"MR. COCHRAN: Very good, Miss Moore.",,
320417,Thank you for coming today.,,
320418,"Miss Moore, what is your occupation, ma'am?",,
320419,MS. MOORE: I am a barber.,,
320420,MR. COCHRAN: And for long have you been a barber?,,
320421,"MS. MOORE: Oh, approximately 30 years.",,
320422,MR. COCHRAN: And do you have a barber shop somewhere within the confines of the County of Los Angeles?,,
320423,MS. MOORE: Yes.,,
320424,On Adams Boulevard in Los Angeles.,,
320425,MR. COCHRAN: All right.,,
320426,And for how long have you been at that location?,,
320427,"MS. MOORE: At that location, for 10 years.",,
320428,MR. COCHRAN: All right.,,
320429,"Now, Miss Moore, do you--your barber shop is in the community; is that correct?",,
320430,MS. MOORE: Yes.,,
320431,MR. COCHRAN: And do you have a number of rather well-known patrons who patronize your barber shop?,,
320432,"MS. MOORE: Yes, I do.",,
320433,MR. COCHRAN: Who are some of the people who you cut their hair?,,
320434,MS. CLARK: Objection.,,
320435,"Irrelevant, your Honor.",,
320436,MR. COCHRAN: I'll link it up.,,
320437,THE COURT: Overruled.,,
320438,MS. MOORE: Umm--do I answer?,,
320439,THE COURT: Sure.,,
320440,No.,,
320441,Go ahead.,,
320442,MS. MOORE: Okay.,,
320443,Deputy Chief Bernard Parks.,,
320444,That's one.,,
320445,"Ray Charles, congressman Julian Dixon.",,
320446,MR. COCHRAN: All right.,,
320447,So you have a number of people in the community like that?,,
320448,MS. MOORE: Yes.,,
320449,"MR. COCHRAN: And do you have a gentleman who is to my left over here, Mr. OJ Simpson--Mr. Simpson one of your customers?",,
320450,MS. MOORE: Yes.,,
320451,MR. COCHRAN: And how long did you cut Mr. Simpson's hair?,,
320452,MS. MOORE: Approximately 16 years.,,
320453,"MR. COCHRAN: And during that period of time, in the 16 years that you've cut Mr. Simpson's hair, at any time, did you ever tint or dye Mr. Simpson's hair?",,
320454,"MS. MOORE: Tint or dye, no.",,
320455,"MR. COCHRAN: And so what we see is--well, at least up to the time that you last saw him, what we see is what we're getting with him; is that right?",,
320456,MS. MOORE: Yes.,,
320457,MR. COCHRAN: You know how they say only your hairdresser will know for sure?,,
320458,MS. MOORE: Yes.,,
320459,MR. COCHRAN: All right.,,
320460,So you at no time ever tinted or dyed his hair; is that correct?,,
320461,"MS. MOORE: No, I didn't.",,
320462,MR. COCHRAN: All right.,,
320463,"Now, in that connection, during the time, the 16 years that you cut Mr. Simpson's hair, did he have dandruff in his hair?",,
320464,"MS. MOORE: Uh, periodically he would have dandruff, yes.",,
320465,MR. COCHRAN: And do you recall particular times when he'd have dandruff more than at other times?,,
320466,"MS. MOORE: Uh, it seemed that he would have dandruff more in the off season, when he was playing golf and in the sun a lot.",,
320467,MR. COCHRAN: All right.,,
320468,"Now, when you say the off season, so we're clear about that, in the last 10 years or so, when you would cut Mr. Simpson's hair, when you say off season, what do you mean by off season as opposed to on season?",,
320469,"MS. MOORE: Well, when he wasn't working as a reporter or he wasn't playing football.",,
320470,MR. COCHRAN: All right.,,
320471,So was there a particular period of the year when Mr. Simpson would either be playing football or working as a sportscaster?,,
320472,MS. MOORE: Yes.,,
320473,"Uh, well, in the recent years, he would be gone like on the season, which would start like September to like January.",,
320474,MR. COCHRAN: All right.,,
320475,Would that be during football season?,,
320476,MS. MOORE: Yes.,,
320477,MR. COCHRAN: All right.,,
320478,"And during those periods of time, you wouldn't see him to cut his hair regularly; is that correct?",,
320479,MS. MOORE: Not as regularly as during the off season.,,
320480,MR. COCHRAN: All right.,,
320481,"Would there be times, however, during the on season, during football season that he would still come in to see you when was in town?",,
320482,MS. MOORE: The on season?,,
320483,MR. COCHRAN: Yes.,,
320484,MS. MOORE: Yes.,,
320485,"MR. COCHRAN: And in those times in the recent past when he came in to see you, would you always cut his hair at your shop on Adams Boulevard or would you do it someplace else on occasion?",,
320486,MS. MOORE: I would do it in both places.,,
320487,I would do it at his home and at the shop.,,
320488,MR. COCHRAN: All right.,,
320489,"And his home, you know his home to be on Rockingham, do you?",,
320490,"MS. MOORE: Yes, I do.",,
320491,MR. COCHRAN: All right.,,
320492,And you've been there?,,
320493,MS. MOORE: Yes.,,
320494,"MR. COCHRAN: All right, ma'am.",,
320495,"Now, with regard to the so-called off season, you were saying that this condition of dandruff would be perhaps worse at times during the--I think you said off season when he's playing golf; is that correct?",,
320496,MS. MOORE: Yes.,,
320497,"MR. COCHRAN: And what, if anything, would attribute to that, that he would have more dandruff in the off season?",,
320498,"MS. MOORE: Well, it would happen mostly if he didn't put oil on his hair.",,
320499,"If he put oil on his hair, he wouldn't have dandruff like he did.",,
320500,"It would be in--when he played golf, he was in the sun, you know, and with the lack of oil that would create the dry scalp.",,
320501,MR. COCHRAN: All right.,,
320502,"Now, you're not a dermatologist, are you?",,
320503,"MS. MOORE: I'm not a dermatologist, no.",,
320504,"MR. COCHRAN: And as such, with regard to when you would see dandruff in his hair or around his shoulders or whatever, what would you do for him or recommend to him?",,
320505,"MS. MOORE: Well, I would tell him to be sure and to put more oil in his hair if he's going to be in the sun and I would tell him to use some kind of dandruff shampoo, you know, over-the-counter shampoo.",,
320506,"It wasn't bad enough for him to go to a dermatologist, you know.",,
320507,He could just use a dandruff shampoo.,,
320508,MR. COCHRAN: All right.,,
320509,Okay.,,
320510,And would you ever shampoo his hair or was that something he took care of himself?,,
320511,"MS. MOORE: Oh, he would do that himself.",,
320512,"MR. COCHRAN: Now, at any time during the--you've been cutting his hair for about 16 years plus?",,
320513,MS. MOORE: Yes.,,
320514,"MR. COCHRAN: And so during that time frame, did you ever have occasion to put any chemicals or anything of that nature on Mr. Simpson's hair?",,
320515,MS. MOORE: No.,,
320516,"Well, I did.",,
320517,"About 10 years ago, I put a chemical relaxer on it to texturize it.",,
320518,"And after that, we decided--the both of us decided that we didn't like it, so we wouldn't do that anymore.",,
320519,MR. COCHRAN: That was only one time in the last 16 years?,,
320520,MS. MOORE: Only one time.,,
320521,MR. COCHRAN: And that was about 16 years ago?,,
320522,MS. MOORE: About 10 years ago.,,
320523,MR. COCHRAN: Okay.,,
320524,It was about 10 years ago?,,
320525,MS. MOORE: Yes.,,
320526,MR. COCHRAN: All right.,,
320527,And so if you look at Mr. Simpson's hair now--you're not doing his hair.,,
320528,This is not your product right here (Indicating)?,,
320529,"MS. MOORE: No, that is not my product.",,
320530,MR. COCHRAN: We will disclaim that.,,
320531,"But the way his hair looks now, it seems to have a little more gray.",,
320532,"Other than that, is that the way his hair looks in a natural state?",,
320533,MS. MOORE: Yes.,,
320534,"MR. COCHRAN: Now, with regard to--did you ever do anything about the gray in his hair?",,
320535,"MS. MOORE: Oh, yes.",,
320536,I would like clip them out to keep from putting chemicals in his hair.,,
320537,MR. COCHRAN: All right.,,
320538,Now-- MS. MOORE: One by one.,,
320539,"MR. COCHRAN: Now, I'd like to direct your attention back to the month of May of 1994.",,
320540,Do you recall a date toward the end of May of 1994 that you had occasion to cut Mr. Simpson's hair?,,
320541,"MS. MOORE: Yes, I do.",,
320542,MR. COCHRAN: And can you tell the ladies and gentlemen of the jury the approximate date that you did Mr. Simpson's hair toward the end of May of 1994?,,
320543,MS. MOORE: Yes.,,
320544,I can tell them because it was my birthday.,,
320545,MR. COCHRAN: And your birthday was what?,,
320546,MS. MOORE: May 23rd.,,
320547,MR. COCHRAN: And do you remember what day of the week that was?,,
320548,MS. MOORE: It was on a Monday.,,
320549,"MR. COCHRAN: And in your barber shop, do you have--like other barber shops in the community, do you have a day when you're normally off?",,
320550,MS. MOORE: That's Monday.,,
320551,MR. COCHRAN: Monday is your day off?,,
320552,MS. MOORE: Yes.,,
320553,MR. COCHRAN: All right.,,
320554,"And so was that--May 23rd, was that a--1994, was that a Monday?",,
320555,"MS. MOORE: Yes, it was.",,
320556,MR. COCHRAN: All right.,,
320557,And that was your birthday; is that correct?,,
320558,MS. MOORE: Yes.,,
320559,MR. COCHRAN: All right.,,
320560,"Tell the jurors, members of the jury how it came that you did Mr. Simpson's hair and where you did it.",,
320561,"MS. MOORE: Uh, I did his hair at his home.",,
320562,MR. COCHRAN: All right.,,
320563,"And do you remember about what time you arrived there, Miss Moore?",,
320564,MS. MOORE: Approximately 6:30ish.,,
320565,I guess 6:30.,,
320566,MR. COCHRAN: All right.,,
320567,"When you arrived there, tell us what happened then, if anything.",,
320568,"MS. MOORE: Well, when I arrived there, he was home alone and we went-- MS. CLARK: Your Honor, objection.",,
320569,I would like to approach.,,
320570,THE COURT: Yes.,,
320571,"With the court reporter, please.",,
320572,(The following proceedings were held at the bench:) MS. CLARK: This gives us some clue-- THE COURT: Hold on.,,
320573,We're over at sidebar.,,
320574,"Where are we going with this, Mr. Cochran?",,
320575,MR. COCHRAN: This is the last time she cut his hair.,,
320576,"Judge, I'm going to just bring out the last time she cut the Defendant's hair at Rockingham, what condition his hair was in.",,
320577,MS. CLARK: That's all?,,
320578,"Who was there, I want to hear about that.",,
320579,Why is that relevant?,,
320580,MR. COCHRAN: Why is it relevant who was there?,,
320581,MS. CLARK: Yes.,,
320582,MR. COCHRAN: It's very relevant.,,
320583,MS. CLARK: Then let's hear what it is.,,
320584,MR. COCHRAN: You're the Judge.,,
320585,I'm not-- MS. CLARK: All right.,,
320586,"Your Honor, you know, we've seen-- THE COURT: Wait, wait, wait.",,
320587,Who's there?,,
320588,Who's there?,,
320589,MR. COCHRAN: Gigi cooked the dinner.,,
320590,"The facts are, they had--Gigi Guarin is the housekeeper.",,
320591,She cooked dinner.,,
320592,"I think the director, one of his directors of a movie or something.",,
320593,They had dinner.,,
320594,"After that, OJ was watching Frogman or something like that.",,
320595,She cut his hair.,,
320596,That was it.,,
320597,I think Paula was there.,,
320598,That was it.,,
320599,THE COURT: Okay.,,
320600,MR. COCHRAN: No big thing.,,
320601,MS. CLARK: What is the relevance of Paula being there?,,
320602,MR. COCHRAN: Because she was there.,,
320603,THE COURT: The last time he had his hair cut?,,
320604,"MS. CLARK: May I point out to the Court, if that is the offer, an unreliable offer of proof was made informally to Mr. Darden.",,
320605,Mr. Darden received the following offer of proof off the record just before we began: That she would testify to the fact that his hair was never treated.,,
320606,And we have now heard extensive testimony about dandruff and now about the last day she cut his hair.,,
320607,I am going to ask the Court to require an offer of proof and an offer that is complete and honest in the future when we have witnesses who have no statements.,,
320608,This is a trial by ambush now.,,
320609,THE COURT: Let's proceed.,,
320610,MR. COCHRAN: May I-- THE COURT: No.,,
320611,No.,,
320612,Let's proceed.,,
320613,MR. COCHRAN: That was wrong.,,
320614,THE COURT: Let's proceed.,,
320615,(The following proceedings were held in open court:) THE COURT: All right.,,
320616,"Thank you, counsel.",,
320617,Mr. Cochran.,,
320618,"MR. COCHRAN: Thank you, your Honor.",,
320619,MR. COCHRAN: I think I was just asking before we were interrupted who was present at the time that you arrived there and then what happened after that.,,
320620,"MS. MOORE: Uh, Mr. Simpson was home alone.",,
320621,"MR. COCHRAN: And then what happened after you saw him, you saw Mr. Simpson?",,
320622,MS. MOORE: Yes.,,
320623,MR. COCHRAN: And then what did you do?,,
320624,MS. MOORE: We went into the family room and he was showing me a new musical system that he had installed and was kind of like a little toy for him.,,
320625,"He was showing me how it works; it plays upstairs and downstairs and this room, et cetera.",,
320626,MR. COCHRAN: All right.,,
320627,First time you had seen that?,,
320628,"MS. MOORE: First time I had, yes.",,
320629,"I had seen that, yes.",,
320630,MR. COCHRAN: Okay.,,
320631,And what happened after that?,,
320632,MS. MOORE: And we'd just sit there and we listened to the music and we were waiting for the rest of the guests to arrive.,,
320633,MR. COCHRAN: All right.,,
320634,Did some other people arrive?,,
320635,MS. MOORE: Yes.,,
320636,"MR. COCHRAN: And who arrived, ma'am?",,
320637,"MS. MOORE: Uh, it was a lady, I can't remember her name, but he introduced me to her and I forgot her name, but he was--she was his director.",,
320638,MR. COCHRAN: Director in what?,,
320639,MS. MOORE: In I suppose the movies and maybe frogman.,,
320640,I'm not sure.,,
320641,MR. COCHRAN: Okay.,,
320642,And-- MS. MOORE: And-- MR. COCHRAN: She arrived?,,
320643,"MS. MOORE: Yes, she arrived.",,
320644,MR. COCHRAN: Okay.,,
320645,Did someone else arrive?,,
320646,"MS. MOORE: A little later on, yes.",,
320647,MR. COCHRAN: All right.,,
320648,And who was that?,,
320649,MS. MOORE: Paula Barbieri.,,
320650,MR. COCHRAN: Paul Barbieri?,,
320651,MS. MOORE: Yes.,,
320652,"THE COURT: Excuse me, counsel.",,
320653,"Ma'am, if you would, Miss Moore, would you allow Mr. Cochran to finish asking you the question before you start to speak because the court reporter can only report one person talking at a time, okay?",,
320654,MS. MOORE: Okay.,,
320655,"THE COURT: And, Mr. Cochran, would you let her finish answering before you start to ask the next question?",,
320656,"MR. COCHRAN: I'm sorry, your Honor.",,
320657,I certainly will.,,
320658,THE COURT: Thank you.,,
320659,"MR. COCHRAN: So that we're clear for the ladies and gentlemen of the jury, tell us the order that people arrived there on that evening.",,
320660,"MS. MOORE: Well, I came first and then the--his director came and Paula was last.",,
320661,MR. COCHRAN: All right.,,
320662,Had you ever seen or did you know Paula Barbieri before that day?,,
320663,MS. MOORE: Yes.,,
320664,I had seen Paula prior to that.,,
320665,MR. COCHRAN: All right.,,
320666,"Now, after everybody arrived--and by the way, was the director a male or female?",,
320667,MS. MOORE: She was--it was a female.,,
320668,MR. COCHRAN: All right.,,
320669,"And after everyone arrived, tell us what happened then.",,
320670,MS. MOORE: We had a dinner.,,
320671,MR. COCHRAN: Okay.,,
320672,"And who prepared dinner, if you recall?",,
320673,MS. MOORE: Gigi.,,
320674,"MR. COCHRAN: And is that Gigi Guarin, g-u-a-r-I-n?",,
320675,MS. MOORE: Gigi is the maid.,,
320676,MR. COCHRAN: Okay.,,
320677,Is that the lady who is a housekeeper there?,,
320678,MS. MOORE: Yes.,,
320679,Housekeeper.,,
320680,MR. COCHRAN: All right.,,
320681,So did all of you have dinner together?,,
320682,MS. MOORE: Yes.,,
320683,MR. COCHRAN: All right.,,
320684,"And after you had dinner, what happened after that?",,
320685,"MS. MOORE: His director left and Paula stayed for a while and then she talked for a while and then she left, and then I cut his hair and he put the frogman video on.",,
320686,"So while I cut his hair, he watched a video.",,
320687,MR. COCHRAN: All right.,,
320688,Were you able to see the video yourself at that time?,,
320689,"MS. MOORE: Well, I couldn't concentrate on it because I was cutting his hair, but I did see--you know, look at it a little bit.",,
320690,MR. COCHRAN: So you then proceeded to cut his hair; is that correct?,,
320691,MS. MOORE: Yes.,,
320692,MR. COCHRAN: All right.,,
320693,And about what time was that if you recall on the May 23rd date?,,
320694,"MS. MOORE: Umm, probably about 8:30, 9:00 maybe.",,
320695,"MR. COCHRAN: And on that occasion, with regard to cutting his hair, you did not shampoo his hair, did you?",,
320696,MS. MOORE: No.,,
320697,No.,,
320698,MR. COCHRAN: All right.,,
320699,"He didn't have any chemicals in his hair, did he?",,
320700,MS. MOORE: No.,,
320701,MR. COCHRAN: And do you recall whether or not you did anything about the--if he had any gray at that time?,,
320702,MS. MOORE: Yeah.,,
320703,I clipped the grays out.,,
320704,MR. COCHRAN: And was this hair cut similar to other haircuts you gave him over the course of the 16 years you did his hair?,,
320705,MS. MOORE: Yes.,,
320706,"MR. COCHRAN: Now, so in addition to being--in addition to Mr. Simpson being a patron or customer of yours, was he someone that who also over the years became a friend of yours also?",,
320707,MS. MOORE: Yes.,,
320708,"MR. COCHRAN: Now, save some time and ask you this.",,
